
 Daxpy product:
   Blaze [MFlop/s]:
     100         5998.29
     1000        6258.63
     10000       4250.08
     100000      2748.2
     1000000     3981.04
     10000000    1793.06
   N=100, steps=54592199
     Blaze       = 1        (1.82026)
   N=1000, steps=6282981
     Blaze       = 1        (2.00778)
   N=10000, steps=392593
     Blaze       = 1        (1.84746)
   N=100000, steps=27213
     Blaze       = 1        (1.98042)
   N=1000000, steps=3979
     Blaze       = 1        (1.99898)
   N=10000000, steps=182
     Blaze       = 1        (2.03005)
