
 Daxpy product:
   Blaze [MFlop/s]:
     100         6082.62
     1000        6279.18
     10000       4343.2
     100000      2628.59
     1000000     3899.22
     10000000    1877.54
   N=100, steps=56704492
     Blaze       = 1        (1.86448)
   N=1000, steps=6260510
     Blaze       = 1        (1.99405)
   N=10000, steps=422511
     Blaze       = 1        (1.94562)
   N=100000, steps=26115
     Blaze       = 1        (1.98699)
   N=1000000, steps=3868
     Blaze       = 1        (1.98399)
   N=10000000, steps=176
     Blaze       = 1        (1.87479)
