
 Daxpy product:
   Blaze [MFlop/s]:
     100         6053.86
     1000        6242.04
     10000       3982.55
     100000      2595.7
     1000000     3948.75
     10000000    1904.48
   N=100, steps=59525768
     Blaze       = 1        (1.96654)
   N=1000, steps=6333359
     Blaze       = 1        (2.02926)
   N=10000, steps=437877
     Blaze       = 1        (2.19898)
   N=100000, steps=25914
     Blaze       = 1        (1.99669)
   N=1000000, steps=3943
     Blaze       = 1        (1.99709)
   N=10000000, steps=185
     Blaze       = 1        (1.94279)
