
 Daxpy product:
   Blaze [MFlop/s]:
     100         6051.44
     1000        6222.45
     10000       4386.59
     100000      2569.69
     1000000     3897.36
     10000000    1901.78
   N=100, steps=58171226
     Blaze       = 1        (1.92256)
   N=1000, steps=6300628
     Blaze       = 1        (2.02513)
   N=10000, steps=423003
     Blaze       = 1        (1.92862)
   N=100000, steps=25619
     Blaze       = 1        (1.99394)
   N=1000000, steps=3915
     Blaze       = 1        (2.00905)
   N=10000000, steps=176
     Blaze       = 1        (1.8509)
