
 Daxpy product:
   Blaze [MFlop/s]:
     100         6102.63
     1000        6305.37
     10000       4403.31
     100000      2562.62
     1000000     3958.37
     10000000    1792
   N=100, steps=59370481
     Blaze       = 1        (1.94573)
   N=1000, steps=6309350
     Blaze       = 1        (2.00126)
   N=10000, steps=444941
     Blaze       = 1        (2.02094)
   N=100000, steps=25692
     Blaze       = 1        (2.00514)
   N=1000000, steps=3922
     Blaze       = 1        (1.98163)
   N=10000000, steps=178
     Blaze       = 1        (1.9866)
