
 Daxpy product:
   Blaze [MFlop/s]:
     100         6064.29
     1000        6282.45
     10000       4365.01
     100000      2628.28
     1000000     3945.82
     10000000    1817.8
   N=100, steps=60542252
     Blaze       = 1        (1.99668)
   N=1000, steps=6312633
     Blaze       = 1        (2.00961)
   N=10000, steps=425483
     Blaze       = 1        (1.94952)
   N=100000, steps=26144
     Blaze       = 1        (1.98944)
   N=1000000, steps=3921
     Blaze       = 1        (1.98742)
   N=10000000, steps=175
     Blaze       = 1        (1.9254)
