
 Daxpy product:
   Blaze [MFlop/s]:
     100         5619.58
     1000        6262.53
     10000       4243.72
     100000      2687.82
     1000000     3925.19
     10000000    1902.23
   N=100, steps=58842449
     Blaze       = 1        (2.09419)
   N=1000, steps=6292933
     Blaze       = 1        (2.00971)
   N=10000, steps=425476
     Blaze       = 1        (2.0052)
   N=100000, steps=26684
     Blaze       = 1        (1.98555)
   N=1000000, steps=3902
     Blaze       = 1        (1.98818)
   N=10000000, steps=174
     Blaze       = 1        (1.82943)
