
 Daxpy product:
   Blaze [MFlop/s]:
     100         5984.27
     1000        6289.38
     10000       4398.98
     100000      2728.61
     1000000     3973
     10000000    1901.56
   N=100, steps=57314272
     Blaze       = 1        (1.9155)
   N=1000, steps=6318247
     Blaze       = 1        (2.00918)
   N=10000, steps=429580
     Blaze       = 1        (1.95309)
   N=100000, steps=27334
     Blaze       = 1        (2.00351)
   N=1000000, steps=3939
     Blaze       = 1        (1.98288)
   N=10000000, steps=187
     Blaze       = 1        (1.96681)
