
 Daxpy product:
   Blaze [MFlop/s]:
     100         5703.64
     1000        6277.63
     10000       4348.23
     100000      2566.17
     1000000     3939.37
     10000000    1876.96
   N=100, steps=59449630
     Blaze       = 1        (2.08462)
   N=1000, steps=6319845
     Blaze       = 1        (2.01345)
   N=10000, steps=434123
     Blaze       = 1        (1.99678)
   N=100000, steps=25331
     Blaze       = 1        (1.97423)
   N=1000000, steps=3956
     Blaze       = 1        (2.00844)
   N=10000000, steps=192
     Blaze       = 1        (2.04586)
