
 Daxpy product:
   Blaze [MFlop/s]:
     100         5937.04
     1000        6262.95
     10000       4395.51
     100000      2599.62
     1000000     3914.3
     10000000    1833.9
   N=100, steps=58075161
     Blaze       = 1        (1.95637)
   N=1000, steps=6303337
     Blaze       = 1        (2.0129)
   N=10000, steps=418536
     Blaze       = 1        (1.90438)
   N=100000, steps=25867
     Blaze       = 1        (1.99006)
   N=1000000, steps=3855
     Blaze       = 1        (1.9697)
   N=10000000, steps=186
     Blaze       = 1        (2.02847)
