
 Daxpy product:
   Blaze [MFlop/s]:
     100         6026.81
     1000        6195.78
     10000       4334.46
     100000      2632.44
     1000000     3970.79
     10000000    1873.66
   N=100, steps=58360441
     Blaze       = 1        (1.93669)
   N=1000, steps=6305646
     Blaze       = 1        (2.03547)
   N=10000, steps=444110
     Blaze       = 1        (2.04921)
   N=100000, steps=26226
     Blaze       = 1        (1.99252)
   N=1000000, steps=3968
     Blaze       = 1        (1.99859)
   N=10000000, steps=176
     Blaze       = 1        (1.87868)
