
 Daxpy product:
   Blaze [MFlop/s]:
     100         5550.11
     1000        6280.61
     10000       4334.08
     100000      2604.19
     1000000     3878.12
     10000000    1862.13
   N=100, steps=57493669
     Blaze       = 1        (2.0718)
   N=1000, steps=6307265
     Blaze       = 1        (2.00849)
   N=10000, steps=437387
     Blaze       = 1        (2.01836)
   N=100000, steps=26096
     Blaze       = 1        (2.00416)
   N=1000000, steps=3893
     Blaze       = 1        (2.00768)
   N=10000000, steps=174
     Blaze       = 1        (1.86883)
