
 Daxpy product:
   Blaze [MFlop/s]:
     100         5710.38
     1000        6253.8
     10000       4185.55
     100000      2746.35
     1000000     3959.4
     10000000    1890.18
   N=100, steps=56070355
     Blaze       = 1        (1.9638)
   N=1000, steps=6272381
     Blaze       = 1        (2.00594)
   N=10000, steps=401478
     Blaze       = 1        (1.9184)
   N=100000, steps=27370
     Blaze       = 1        (1.99319)
   N=1000000, steps=3956
     Blaze       = 1        (1.99828)
   N=10000000, steps=191
     Blaze       = 1        (2.02097)
