
 Daxpy product:
   Blaze [MFlop/s]:
     100         5624.65
     1000        6283.25
     10000       4221.25
     100000      2500.51
     1000000     3664.73
     10000000    1615.89
   N=100, steps=56240104
     Blaze       = 1        (1.99977)
   N=1000, steps=6325412
     Blaze       = 1        (2.01342)
   N=10000, steps=398397
     Blaze       = 1        (1.88758)
   N=100000, steps=24896
     Blaze       = 1        (1.99127)
   N=1000000, steps=3630
     Blaze       = 1        (1.98104)
   N=10000000, steps=159
     Blaze       = 1        (1.96796)
