
 Daxpy product:
   Blaze [MFlop/s]:
     100         5877.96
     1000        6288.99
     10000       4346.34
     100000      2711.68
     1000000     3934.82
     10000000    1922.89
   N=100, steps=54504036
     Blaze       = 1        (1.85452)
   N=1000, steps=6314115
     Blaze       = 1        (2.00799)
   N=10000, steps=413883
     Blaze       = 1        (1.90451)
   N=100000, steps=27186
     Blaze       = 1        (2.0051)
   N=1000000, steps=3939
     Blaze       = 1        (2.00213)
   N=10000000, steps=179
     Blaze       = 1        (1.86178)
