
 Daxpy product:
   Blaze [MFlop/s]:
     100         5543.41
     1000        6231.44
     10000       4291.83
     100000      2688.33
     1000000     3940.74
     10000000    1884.99
   N=100, steps=57895790
     Blaze       = 1        (2.08881)
   N=1000, steps=6315026
     Blaze       = 1        (2.02683)
   N=10000, steps=422387
     Blaze       = 1        (1.96833)
   N=100000, steps=26804
     Blaze       = 1        (1.9941)
   N=1000000, steps=3913
     Blaze       = 1        (1.98592)
   N=10000000, steps=182
     Blaze       = 1        (1.93105)
