
 Daxpy product:
   Blaze [MFlop/s]:
     100         6034.74
     1000        6246.29
     10000       4387.11
     100000      2700.75
     1000000     3935.18
     10000000    1884.29
   N=100, steps=57809797
     Blaze       = 1        (1.9159)
   N=1000, steps=6272475
     Blaze       = 1        (2.00838)
   N=10000, steps=429482
     Blaze       = 1        (1.95793)
   N=100000, steps=26758
     Blaze       = 1        (1.98153)
   N=1000000, steps=3924
     Blaze       = 1        (1.99432)
   N=10000000, steps=175
     Blaze       = 1        (1.85746)
