
 Daxpy product:
   Blaze [MFlop/s]:
     100         5866.8
     1000        6282.27
     10000       4329.72
     100000      2686.24
     1000000     3916.17
     10000000    1831.14
   N=100, steps=59183878
     Blaze       = 1        (2.01759)
   N=1000, steps=6297583
     Blaze       = 1        (2.00487)
   N=10000, steps=396522
     Blaze       = 1        (1.83163)
   N=100000, steps=26754
     Blaze       = 1        (1.99193)
   N=1000000, steps=3895
     Blaze       = 1        (1.98919)
   N=10000000, steps=170
     Blaze       = 1        (1.85676)
