
 Daxpy product:
   Blaze [MFlop/s]:
     100         6108.65
     1000        6293.48
     10000       4336.9
     100000      2607.74
     1000000     3914.16
     10000000    1866.91
   N=100, steps=60755309
     Blaze       = 1        (1.98916)
   N=1000, steps=6311021
     Blaze       = 1        (2.00557)
   N=10000, steps=432523
     Blaze       = 1        (1.99462)
   N=100000, steps=26071
     Blaze       = 1        (1.99951)
   N=1000000, steps=3933
     Blaze       = 1        (2.00963)
   N=10000000, steps=176
     Blaze       = 1        (1.88547)
