
 Daxpy product:
   Blaze [MFlop/s]:
     100         5503.52
     1000        6239.85
     10000       4384.74
     100000      2578.95
     1000000     3906.96
     10000000    1854.75
   N=100, steps=58560051
     Blaze       = 1        (2.12809)
   N=1000, steps=6293501
     Blaze       = 1        (2.0172)
   N=10000, steps=422033
     Blaze       = 1        (1.92501)
   N=100000, steps=25345
     Blaze       = 1        (1.96553)
   N=1000000, steps=3910
     Blaze       = 1        (2.00156)
   N=10000000, steps=181
     Blaze       = 1        (1.95175)
