
 Daxpy product:
   Blaze [MFlop/s]:
     100         5673.86
     1000        6283.36
     10000       4394.59
     100000      2678.33
     1000000     3916.8
     10000000    1746.62
   N=100, steps=58065912
     Blaze       = 1        (2.04679)
   N=1000, steps=6299536
     Blaze       = 1        (2.00515)
   N=10000, steps=412342
     Blaze       = 1        (1.87659)
   N=100000, steps=26309
     Blaze       = 1        (1.96458)
   N=1000000, steps=3907
     Blaze       = 1        (1.995)
   N=10000000, steps=172
     Blaze       = 1        (1.96952)
