
 Daxpy product:
   Blaze [MFlop/s]:
     100         6064.44
     1000        6269.38
     10000       4385.69
     100000      2684.73
     1000000     3952.28
     10000000    1804.29
   N=100, steps=56116544
     Blaze       = 1        (1.85068)
   N=1000, steps=6322320
     Blaze       = 1        (2.01689)
   N=10000, steps=409621
     Blaze       = 1        (1.86799)
   N=100000, steps=26459
     Blaze       = 1        (1.97108)
   N=1000000, steps=3906
     Blaze       = 1        (1.97658)
   N=10000000, steps=180
     Blaze       = 1        (1.99524)
