
 Daxpy product:
   Blaze [MFlop/s]:
     100         6061.7
     1000        6268.06
     10000       4243.64
     100000      2502.62
     1000000     3935.3
     10000000    2000.37
   N=100, steps=61019622
     Blaze       = 1        (2.01328)
   N=1000, steps=6257411
     Blaze       = 1        (1.9966)
   N=10000, steps=437545
     Blaze       = 1        (2.06212)
   N=100000, steps=24900
     Blaze       = 1        (1.98992)
   N=1000000, steps=3897
     Blaze       = 1        (1.98054)
   N=10000000, steps=187
     Blaze       = 1        (1.86965)
