
 Daxpy product:
   Blaze [MFlop/s]:
     100         6037.19
     1000        6279.23
     10000       4250.97
     100000      2684.98
     1000000     3871.93
     10000000    1747.38
   N=100, steps=55909532
     Blaze       = 1        (1.85217)
   N=1000, steps=6295690
     Blaze       = 1        (2.00524)
   N=10000, steps=414149
     Blaze       = 1        (1.94849)
   N=100000, steps=26719
     Blaze       = 1        (1.99025)
   N=1000000, steps=3854
     Blaze       = 1        (1.99074)
   N=10000000, steps=176
     Blaze       = 1        (2.01445)
