
 Daxpy product:
   Blaze [MFlop/s]:
     100         5769.25
     1000        6241.56
     10000       4150.61
     100000      2487.04
     1000000     3905.88
     10000000    1854.77
   N=100, steps=59743890
     Blaze       = 1        (2.07111)
   N=1000, steps=6295221
     Blaze       = 1        (2.01719)
   N=10000, steps=438401
     Blaze       = 1        (2.11246)
   N=100000, steps=24530
     Blaze       = 1        (1.97263)
   N=1000000, steps=3897
     Blaze       = 1        (1.99545)
   N=10000000, steps=175
     Blaze       = 1        (1.88702)
