
 Daxpy product:
   Blaze [MFlop/s]:
     100         6039.31
     1000        6302.05
     10000       4344.8
     100000      2536.25
     1000000     3873.55
     10000000    1822.82
   N=100, steps=60627953
     Blaze       = 1        (2.00778)
   N=1000, steps=6314727
     Blaze       = 1        (2.00402)
   N=10000, steps=442432
     Blaze       = 1        (2.03661)
   N=100000, steps=24914
     Blaze       = 1        (1.96464)
   N=1000000, steps=3832
     Blaze       = 1        (1.97855)
   N=10000000, steps=178
     Blaze       = 1        (1.95302)
