
 Daxpy product:
   Blaze [MFlop/s]:
     100         6032.75
     1000        6211.42
     10000       4390.9
     100000      2707.03
     1000000     3910.94
     10000000    1800.06
   N=100, steps=55854770
     Blaze       = 1        (1.85172)
   N=1000, steps=6301463
     Blaze       = 1        (2.02899)
   N=10000, steps=420532
     Blaze       = 1        (1.91547)
   N=100000, steps=26929
     Blaze       = 1        (1.98956)
   N=1000000, steps=3875
     Blaze       = 1        (1.98162)
   N=10000000, steps=176
     Blaze       = 1        (1.9555)
