
 Daxpy product:
   Blaze [MFlop/s]:
     100         5942.77
     1000        6229.48
     10000       4405.09
     100000      2580.76
     1000000     3938.53
     10000000    1871.49
   N=100, steps=60763231
     Blaze       = 1        (2.04495)
   N=1000, steps=6296506
     Blaze       = 1        (2.02152)
   N=10000, steps=445941
     Blaze       = 1        (2.02466)
   N=100000, steps=25981
     Blaze       = 1        (2.01344)
   N=1000000, steps=4001
     Blaze       = 1        (2.03172)
   N=10000000, steps=179
     Blaze       = 1        (1.91292)
