
 Daxpy product:
   Blaze [MFlop/s]:
     100         5707.36
     1000        6273.49
     10000       4219.78
     100000      2570.41
     1000000     3698.86
     10000000    1776.82
   N=100, steps=56616486
     Blaze       = 1        (1.98398)
   N=1000, steps=6308590
     Blaze       = 1        (2.01119)
   N=10000, steps=395904
     Blaze       = 1        (1.87642)
   N=100000, steps=25436
     Blaze       = 1        (1.97914)
   N=1000000, steps=3668
     Blaze       = 1        (1.98331)
   N=10000000, steps=173
     Blaze       = 1        (1.9473)
