
 Daxpy product:
   Blaze [MFlop/s]:
     100         6095.34
     1000        6307.55
     10000       4301.85
     100000      2723.72
     1000000     3953.58
     10000000    1875.5
   N=100, steps=54651939
     Blaze       = 1        (1.79324)
   N=1000, steps=6328028
     Blaze       = 1        (2.00649)
   N=10000, steps=434628
     Blaze       = 1        (2.02066)
   N=100000, steps=27221
     Blaze       = 1        (1.99881)
   N=1000000, steps=3929
     Blaze       = 1        (1.98757)
   N=10000000, steps=182
     Blaze       = 1        (1.94081)
