
 Daxpy product:
   Blaze [MFlop/s]:
     100         5899.39
     1000        6209.99
     10000       4368.04
     100000      2733.32
     1000000     3957.66
     10000000    1889.13
   N=100, steps=57575144
     Blaze       = 1        (1.9519)
   N=1000, steps=6316341
     Blaze       = 1        (2.03425)
   N=10000, steps=428690
     Blaze       = 1        (1.96285)
   N=100000, steps=27141
     Blaze       = 1        (1.98594)
   N=1000000, steps=3951
     Blaze       = 1        (1.99663)
   N=10000000, steps=188
     Blaze       = 1        (1.99033)
