
 Daxpy product:
   Blaze [MFlop/s]:
     100         5972.42
     1000        6230.26
     10000       4319.7
     100000      2684.72
     1000000     3889.04
     10000000    1867.91
   N=100, steps=54780937
     Blaze       = 1        (1.83447)
   N=1000, steps=6295050
     Blaze       = 1        (2.0208)
   N=10000, steps=404811
     Blaze       = 1        (1.87426)
   N=100000, steps=26813
     Blaze       = 1        (1.99745)
   N=1000000, steps=3868
     Blaze       = 1        (1.98918)
   N=10000000, steps=179
     Blaze       = 1        (1.91658)
