
 Daxpy product:
   Blaze [MFlop/s]:
     100         6115.93
     1000        6300.92
     10000       4383.12
     100000      2630.32
     1000000     3929.1
     10000000    2058.15
   N=100, steps=59223378
     Blaze       = 1        (1.93669)
   N=1000, steps=6303206
     Blaze       = 1        (2.00073)
   N=10000, steps=418000
     Blaze       = 1        (1.90732)
   N=100000, steps=26196
     Blaze       = 1        (1.99185)
   N=1000000, steps=3904
     Blaze       = 1        (1.98723)
   N=10000000, steps=180
     Blaze       = 1        (1.74915)
