
 Daxpy product:
   Blaze [MFlop/s]:
     100         6050.96
     1000        6281.56
     10000       4281.83
     100000      2562.69
     1000000     3870.07
     10000000    1770.59
   N=100, steps=60013580
     Blaze       = 1        (1.98361)
   N=1000, steps=6308739
     Blaze       = 1        (2.00865)
   N=10000, steps=432726
     Blaze       = 1        (2.02122)
   N=100000, steps=25300
     Blaze       = 1        (1.97449)
   N=1000000, steps=3790
     Blaze       = 1        (1.95862)
   N=10000000, steps=188
     Blaze       = 1        (2.12359)
