
 Daxpy product:
   Blaze [MFlop/s]:
     100         6124.8
     1000        6225.07
     10000       4196.35
     100000      2626.91
     1000000     3913.57
     10000000    1833.67
   N=100, steps=59088461
     Blaze       = 1        (1.92948)
   N=1000, steps=6303414
     Blaze       = 1        (2.02517)
   N=10000, steps=408274
     Blaze       = 1        (1.94585)
   N=100000, steps=26131
     Blaze       = 1        (1.98948)
   N=1000000, steps=3879
     Blaze       = 1        (1.98233)
   N=10000000, steps=182
     Blaze       = 1        (1.98509)
