
 Daxpy product:
   Blaze [MFlop/s]:
     100         6082.95
     1000        6297.78
     10000       4371.23
     100000      2484.36
     1000000     3915.64
     10000000    1808.48
   N=100, steps=59947526
     Blaze       = 1        (1.971)
   N=1000, steps=6299324
     Blaze       = 1        (2.00049)
   N=10000, steps=429464
     Blaze       = 1        (1.96496)
   N=100000, steps=24647
     Blaze       = 1        (1.98417)
   N=1000000, steps=3886
     Blaze       = 1        (1.98486)
   N=10000000, steps=176
     Blaze       = 1        (1.94638)
