
 Daxpy product:
   Blaze [MFlop/s]:
     100         6107.39
     1000        6291.07
     10000       4426.42
     100000      2561.46
     1000000     3899.06
     10000000    1875.19
   N=100, steps=58975848
     Blaze       = 1        (1.93129)
   N=1000, steps=6299040
     Blaze       = 1        (2.00253)
   N=10000, steps=434829
     Blaze       = 1        (1.9647)
   N=100000, steps=25532
     Blaze       = 1        (1.99355)
   N=1000000, steps=3889
     Blaze       = 1        (1.99484)
   N=10000000, steps=178
     Blaze       = 1        (1.89848)
