
 Daxpy product:
   Blaze [MFlop/s]:
     100         6113.94
     1000        6312.96
     10000       4266.56
     100000      2621.53
     1000000     3882.29
     10000000    1859.7
   N=100, steps=59026258
     Blaze       = 1        (1.93088)
   N=1000, steps=6287369
     Blaze       = 1        (1.99189)
   N=10000, steps=401904
     Blaze       = 1        (1.88397)
   N=100000, steps=26309
     Blaze       = 1        (2.00715)
   N=1000000, steps=3923
     Blaze       = 1        (2.02097)
   N=10000000, steps=172
     Blaze       = 1        (1.84976)
