
 Daxpy product:
   Blaze [MFlop/s]:
     100         6089.13
     1000        6301.16
     10000       4197.5
     100000      2500.79
     1000000     3948.09
     10000000    1804.9
   N=100, steps=59498740
     Blaze       = 1        (1.95426)
   N=1000, steps=6299270
     Blaze       = 1        (1.9994)
   N=10000, steps=386251
     Blaze       = 1        (1.84039)
   N=100000, steps=25311
     Blaze       = 1        (2.02424)
   N=1000000, steps=3883
     Blaze       = 1        (1.96703)
   N=10000000, steps=182
     Blaze       = 1        (2.01673)
