
 Daxpy product:
   Blaze [MFlop/s]:
     100         6059.84
     1000        6304.36
     10000       4167.11
     100000      2510.02
     1000000     3861.6
     10000000    1870.68
   N=100, steps=59980790
     Blaze       = 1        (1.97962)
   N=1000, steps=6342973
     Blaze       = 1        (2.01225)
   N=10000, steps=404674
     Blaze       = 1        (1.94223)
   N=100000, steps=25009
     Blaze       = 1        (1.99274)
   N=1000000, steps=3885
     Blaze       = 1        (2.01212)
   N=10000000, steps=173
     Blaze       = 1        (1.84959)
