
 Daxpy product:
   Blaze [MFlop/s]:
     100         6057.8
     1000        6308.99
     10000       4386.14
     100000      2571.28
     1000000     3971.09
     10000000    1791.76
   N=100, steps=61263355
     Blaze       = 1        (2.02263)
   N=1000, steps=6305158
     Blaze       = 1        (1.99879)
   N=10000, steps=425373
     Blaze       = 1        (1.93962)
   N=100000, steps=25565
     Blaze       = 1        (1.9885)
   N=1000000, steps=3923
     Blaze       = 1        (1.97578)
   N=10000000, steps=186
     Blaze       = 1        (2.07617)
