
 Daxpy product:
   Blaze [MFlop/s]:
     100         6042.03
     1000        6477.56
     10000       4367.76
     100000      2506.36
     1000000     3890.5
     10000000    1990.04
   N=100, steps=60798879
     Blaze       = 1        (2.01253)
   N=1000, steps=6500456
     Blaze       = 1        (2.00707)
   N=10000, steps=426993
     Blaze       = 1        (1.9552)
   N=100000, steps=25118
     Blaze       = 1        (2.00434)
   N=1000000, steps=3916
     Blaze       = 1        (2.01311)
   N=10000000, steps=179
     Blaze       = 1        (1.79896)
