
 Daxpy product:
   Blaze [MFlop/s]:
     100         6037.61
     1000        6322.7
     10000       4220.17
     100000      2323.38
     1000000     3854.52
     10000000    1918.14
   N=100, steps=61053346
     Blaze       = 1        (2.02243)
   N=1000, steps=6300632
     Blaze       = 1        (1.99302)
   N=10000, steps=434750
     Blaze       = 1        (2.06034)
   N=100000, steps=23157
     Blaze       = 1        (1.99339)
   N=1000000, steps=3802
     Blaze       = 1        (1.97275)
   N=10000000, steps=189
     Blaze       = 1        (1.97065)
