
 Daxpy product:
   Blaze [MFlop/s]:
     100         5990.68
     1000        6229.93
     10000       4325.55
     100000      2684.99
     1000000     3895.26
     10000000    1763.93
   N=100, steps=54842032
     Blaze       = 1        (1.83091)
   N=1000, steps=6260136
     Blaze       = 1        (2.0097)
   N=10000, steps=352410
     Blaze       = 1        (1.62943)
   N=100000, steps=26789
     Blaze       = 1        (1.99546)
   N=1000000, steps=3857
     Blaze       = 1        (1.98036)
   N=10000000, steps=178
     Blaze       = 1        (2.01822)
