
 Daxpy product:
   Blaze [MFlop/s]:
     100         5991.65
     1000        6239.68
     10000       4382.9
     100000      2727.45
     1000000     3972.99
     10000000    1849.49
   N=100, steps=58570481
     Blaze       = 1        (1.95507)
   N=1000, steps=6309558
     Blaze       = 1        (2.0224)
   N=10000, steps=424153
     Blaze       = 1        (1.93549)
   N=100000, steps=27376
     Blaze       = 1        (2.00744)
   N=1000000, steps=3947
     Blaze       = 1        (1.98692)
   N=10000000, steps=187
     Blaze       = 1        (2.02218)
