
 Daxpy product:
   Blaze [MFlop/s]:
     100         5874.81
     1000        6280.86
     10000       3919.58
     100000      2491.87
     1000000     3837.87
     10000000    1769.17
   N=100, steps=58167187
     Blaze       = 1        (1.98022)
   N=1000, steps=6319899
     Blaze       = 1        (2.01243)
   N=10000, steps=431694
     Blaze       = 1        (2.20276)
   N=100000, steps=25171
     Blaze       = 1        (2.02025)
   N=1000000, steps=3806
     Blaze       = 1        (1.98339)
   N=10000000, steps=184
     Blaze       = 1        (2.08007)
