
 Daxpy product:
   Blaze [MFlop/s]:
     100         6045.59
     1000        6260.8
     10000       3853.32
     100000      2613.27
     1000000     3945.64
     10000000    1865.7
   N=100, steps=58138929
     Blaze       = 1        (1.92335)
   N=1000, steps=6311419
     Blaze       = 1        (2.01617)
   N=10000, steps=429542
     Blaze       = 1        (2.22946)
   N=100000, steps=25905
     Blaze       = 1        (1.98257)
   N=1000000, steps=3933
     Blaze       = 1        (1.99359)
   N=10000000, steps=178
     Blaze       = 1        (1.90813)
