
 Daxpy product:
   Blaze [MFlop/s]:
     100         6087.5
     1000        6276.87
     10000       4377.58
     100000      2675.26
     1000000     3923.76
     10000000    1716.08
   N=100, steps=55654126
     Blaze       = 1        (1.82847)
   N=1000, steps=6313906
     Blaze       = 1        (2.0118)
   N=10000, steps=413619
     Blaze       = 1        (1.88971)
   N=100000, steps=26460
     Blaze       = 1        (1.97813)
   N=1000000, steps=3909
     Blaze       = 1        (1.99248)
   N=10000000, steps=170
     Blaze       = 1        (1.98126)
