
 Daxpy product:
   Blaze [MFlop/s]:
     100         6079.72
     1000        6280.05
     10000       4399.34
     100000      2587.26
     1000000     3894.77
     10000000    1839.69
   N=100, steps=56005826
     Blaze       = 1        (1.84238)
   N=1000, steps=6324152
     Blaze       = 1        (2.01405)
   N=10000, steps=410593
     Blaze       = 1        (1.86661)
   N=100000, steps=25817
     Blaze       = 1        (1.9957)
   N=1000000, steps=3807
     Blaze       = 1        (1.95493)
   N=10000000, steps=185
     Blaze       = 1        (2.01121)
