
 Daxpy product:
   Blaze [MFlop/s]:
     100         6064.47
     1000        6270.17
     10000       4405.76
     100000      2564.13
     1000000     3904.91
     10000000    1845.15
   N=100, steps=60704575
     Blaze       = 1        (2.00197)
   N=1000, steps=6312271
     Blaze       = 1        (2.01343)
   N=10000, steps=412462
     Blaze       = 1        (1.87238)
   N=100000, steps=25204
     Blaze       = 1        (1.96589)
   N=1000000, steps=3905
     Blaze       = 1        (2.00005)
   N=10000000, steps=184
     Blaze       = 1        (1.99442)
