
 Daxpy product:
   Blaze [MFlop/s]:
     100         6063.91
     1000        6283.15
     10000       4374.21
     100000      2425.5
     1000000     3873.54
     10000000    1834.62
   N=100, steps=59848716
     Blaze       = 1        (1.97393)
   N=1000, steps=6277354
     Blaze       = 1        (1.99815)
   N=10000, steps=441434
     Blaze       = 1        (2.01835)
   N=100000, steps=23988
     Blaze       = 1        (1.97798)
   N=1000000, steps=3885
     Blaze       = 1        (2.00592)
   N=10000000, steps=180
     Blaze       = 1        (1.96225)
