
 Daxpy product:
   Blaze [MFlop/s]:
     100         6097.35
     1000        6315.11
     10000       4359.51
     100000      2392.6
     1000000     3923.94
     10000000    1828
   N=100, steps=57646931
     Blaze       = 1        (1.89089)
   N=1000, steps=6188352
     Blaze       = 1        (1.95985)
   N=10000, steps=421200
     Blaze       = 1        (1.93233)
   N=100000, steps=23781
     Blaze       = 1        (1.98788)
   N=1000000, steps=3869
     Blaze       = 1        (1.972)
   N=10000000, steps=179
     Blaze       = 1        (1.95842)
