
 Daxpy product:
   Blaze [MFlop/s]:
     100         6132
     1000        6226.6
     10000       4355.79
     100000      2585.61
     1000000     3699.79
     10000000    1589.08
   N=100, steps=56339661
     Blaze       = 1        (1.83756)
   N=1000, steps=6311342
     Blaze       = 1        (2.02722)
   N=10000, steps=399141
     Blaze       = 1        (1.83269)
   N=100000, steps=25825
     Blaze       = 1        (1.9976)
   N=1000000, steps=3661
     Blaze       = 1        (1.97903)
   N=10000000, steps=167
     Blaze       = 1        (2.10184)
