
 Daxpy product:
   Blaze [MFlop/s]:
     100         5925.06
     1000        6301.65
     10000       4342.67
     100000      2529.57
     1000000     3855.41
     10000000    1876.89
   N=100, steps=55605794
     Blaze       = 1        (1.87697)
   N=1000, steps=6313150
     Blaze       = 1        (2.00365)
   N=10000, steps=416322
     Blaze       = 1        (1.91736)
   N=100000, steps=25465
     Blaze       = 1        (2.01339)
   N=1000000, steps=3816
     Blaze       = 1        (1.97956)
   N=10000000, steps=182
     Blaze       = 1        (1.93938)
