
 Daxpy product:
   Blaze [MFlop/s]:
     100         6115.8
     1000        6300.39
     10000       4362.84
     100000      2544.48
     1000000     3691.41
     10000000    1767.44
   N=100, steps=53920054
     Blaze       = 1        (1.7633)
   N=1000, steps=6319595
     Blaze       = 1        (2.0061)
   N=10000, steps=404544
     Blaze       = 1        (1.8545)
   N=100000, steps=25471
     Blaze       = 1        (2.00206)
   N=1000000, steps=3672
     Blaze       = 1        (1.98949)
   N=10000000, steps=156
     Blaze       = 1        (1.76527)
