
 Daxpy product:
   Blaze [MFlop/s]:
     100         6060.93
     1000        6298.98
     10000       4343.36
     100000      2632.09
     1000000     3880.52
     10000000    1800.73
   N=100, steps=57151304
     Blaze       = 1        (1.88589)
   N=1000, steps=6281191
     Blaze       = 1        (1.99435)
   N=10000, steps=394770
     Blaze       = 1        (1.81781)
   N=100000, steps=26477
     Blaze       = 1        (2.01186)
   N=1000000, steps=3809
     Blaze       = 1        (1.96314)
   N=10000000, steps=182
     Blaze       = 1        (2.0214)
