
 Daxpy product:
   Blaze [MFlop/s]:
     100         6094.08
     1000        6318.71
     10000       4096.82
     100000      2496.16
     1000000     3924.98
     10000000    1805.26
   N=100, steps=58621616
     Blaze       = 1        (1.92389)
   N=1000, steps=6498804
     Blaze       = 1        (2.057)
   N=10000, steps=437950
     Blaze       = 1        (2.138)
   N=100000, steps=25101
     Blaze       = 1        (2.01117)
   N=1000000, steps=3875
     Blaze       = 1        (1.97453)
   N=10000000, steps=179
     Blaze       = 1        (1.98309)
