
 Daxpy product:
   Blaze [MFlop/s]:
     100         6081.91
     1000        6287.81
     10000       4398.15
     100000      2541.93
     1000000     3912.29
     10000000    1860.79
   N=100, steps=60135745
     Blaze       = 1        (1.97753)
   N=1000, steps=6327127
     Blaze       = 1        (2.01251)
   N=10000, steps=426961
     Blaze       = 1        (1.94155)
   N=100000, steps=25189
     Blaze       = 1        (1.98188)
   N=1000000, steps=3912
     Blaze       = 1        (1.99985)
   N=10000000, steps=177
     Blaze       = 1        (1.90242)
