
 Daxpy product:
   Blaze [MFlop/s]:
     100         6055.7
     1000        6243.04
     10000       4247.35
     100000      2565
     1000000     3929.88
     10000000    1845.09
   N=100, steps=59699642
     Blaze       = 1        (1.97168)
   N=1000, steps=6278107
     Blaze       = 1        (2.01123)
   N=10000, steps=440752
     Blaze       = 1        (2.07542)
   N=100000, steps=25427
     Blaze       = 1        (1.98261)
   N=1000000, steps=3884
     Blaze       = 1        (1.97665)
   N=10000000, steps=185
     Blaze       = 1        (2.00533)
