
 Daxpy product:
   Blaze [MFlop/s]:
     100         6006.5
     1000        6260.67
     10000       4402.32
     100000      2663.48
     1000000     3915.89
     10000000    1780.49
   N=100, steps=55464973
     Blaze       = 1        (1.84683)
   N=1000, steps=6258920
     Blaze       = 1        (1.99944)
   N=10000, steps=394369
     Blaze       = 1        (1.79164)
   N=100000, steps=26553
     Blaze       = 1        (1.99386)
   N=1000000, steps=3886
     Blaze       = 1        (1.98474)
   N=10000000, steps=180
     Blaze       = 1        (2.02192)
