
 Daxpy product:
   Blaze [MFlop/s]:
     100         5637.28
     1000        6278.16
     10000       4411.29
     100000      2680.22
     1000000     3962.69
     10000000    1791.38
   N=100, steps=60309329
     Blaze       = 1        (2.13966)
   N=1000, steps=6313032
     Blaze       = 1        (2.01111)
   N=10000, steps=438276
     Blaze       = 1        (1.98706)
   N=100000, steps=26644
     Blaze       = 1        (1.98819)
   N=1000000, steps=3973
     Blaze       = 1        (2.0052)
   N=10000000, steps=189
     Blaze       = 1        (2.1101)
