
 Daxpy product:
   Blaze [MFlop/s]:
     100         6089.75
     1000        6242.07
     10000       4364.2
     100000      2479.11
     1000000     3941.26
     10000000    1816.2
   N=100, steps=60751585
     Blaze       = 1        (1.99521)
   N=1000, steps=6309536
     Blaze       = 1        (2.02162)
   N=10000, steps=407652
     Blaze       = 1        (1.86816)
   N=100000, steps=24897
     Blaze       = 1        (2.00854)
   N=1000000, steps=3934
     Blaze       = 1        (1.99631)
   N=10000000, steps=188
     Blaze       = 1        (2.07026)
