
 Daxpy product:
   Blaze [MFlop/s]:
     100         5811.38
     1000        6267.75
     10000       4347.97
     100000      2529.74
     1000000     3880.48
     10000000    1812.94
   N=100, steps=60175702
     Blaze       = 1        (2.07096)
   N=1000, steps=6328866
     Blaze       = 1        (2.0195)
   N=10000, steps=426512
     Blaze       = 1        (1.96189)
   N=100000, steps=24998
     Blaze       = 1        (1.97633)
   N=1000000, steps=3858
     Blaze       = 1        (1.98842)
   N=10000000, steps=177
     Blaze       = 1        (1.95263)
