
 Daxpy product:
   Blaze [MFlop/s]:
     100         5628.02
     1000        6247.67
     10000       4403.6
     100000      2658.8
     1000000     3910.6
     10000000    1889.02
   N=100, steps=54259567
     Blaze       = 1        (1.92819)
   N=1000, steps=6241803
     Blaze       = 1        (1.99812)
   N=10000, steps=396107
     Blaze       = 1        (1.79902)
   N=100000, steps=26461
     Blaze       = 1        (1.99045)
   N=1000000, steps=3917
     Blaze       = 1        (2.00327)
   N=10000000, steps=181
     Blaze       = 1        (1.91634)
